id,PBS_001_RAW,PBS_002_RAW,PBS_003_RAW,PBS_004_RAW,PBS_005_RAW,PBS_006_RAW,PBS_007_RAW,PBS_008_RAW,PBS_009_RAW,PBS_010_RAW,PBS_011_RAW,PBS_012_RAW,PBS_013_RAW,PBS_014_RAW,PBS_015_RAW,PBS_016_RAW,PBS_017_RAW,PBS_018_RAW,PBS_019_RAW,PBS_020_RAW,PBS_021_RAW,PBS_022_RAW,PBS_023_RAW,PBS_024_RAW,PBS_025_RAW,PBS_026_RAW,PBS_001_DIR,PBS_002_DIR,PBS_003_DIR,PBS_004_DIR,PBS_005_DIR,PBS_006_DIR,PBS_007_DIR,PBS_008_DIR,PBS_009_DIR,PBS_010_DIR,PBS_011_DIR,PBS_012_DIR,PBS_013_DIR,PBS_014_DIR,PBS_015_DIR,PBS_016_DIR,PBS_017_DIR,PBS_018_DIR,PBS_019_DIR,PBS_020_DIR,PBS_021_DIR,PBS_022_DIR,PBS_023_DIR,PBS_024_DIR,PBS_025_DIR,PBS_026_DIR,PBS_RAW_NA,PBS_DIR_NA,PBS_CreenciasReligiosasTradicionales_DIRd,PBS_psi_DIRd,PBS_brujeria_DIRd,PBS_supersticion_DIRd,PBS_espiritismo_DIRd,PBS_FormasVidaExtraordinaria_DIRd,PBS_precognicion_DIRd,PBS_DIRt
xc9bj6hzc0,2 Moderadamente en desacuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,1 Muy en desacuerdo,6 Moderadamente de acuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,1 Muy en desacuerdo,2 Moderadamente en desacuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,4 No sé / No tengo certeza,6 Moderadamente de acuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,2 Moderadamente en desacuerdo,6 Moderadamente de acuerdo,6 Moderadamente de acuerdo,2 Moderadamente en desacuerdo,2,6,5,7,7,6,1,6,6,3,1,2,7,6,3,5,7,4,6,5,7,6,6,6,6,2,0,0,4.25,5.75,5.25,4,5.25,6,4,4.923076923076923
xffngnrzht,3 Un poco en desacuerdo,3 Un poco en desacuerdo,1 Muy en desacuerdo,4 No sé / No tengo certeza,7 Muy de acuerdo,6 Moderadamente de acuerdo,7 Muy de acuerdo,4 No sé / No tengo certeza,4 No sé / No tengo certeza,4 No sé / No tengo certeza,2 Moderadamente en desacuerdo,1 Muy en desacuerdo,1 Muy en desacuerdo,3 Un poco en desacuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,7 Muy de acuerdo,3 Un poco en desacuerdo,5 Un poco de acuerdo,4 No sé / No tengo certeza,3 Un poco en desacuerdo,5 Un poco de acuerdo,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,6 Moderadamente de acuerdo,3,3,1,4,7,6,7,4,4,4,2,1,1,3,3,6,3,7,3,5,4,3,3,2,5,6,0,0,3.25,4,2.5,4.333333333333333,4,4,5,3.8461538461538463
xh39sayova,6 Moderadamente de acuerdo,2 Moderadamente en desacuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,7 Muy de acuerdo,2 Moderadamente en desacuerdo,2 Moderadamente en desacuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,4 No sé / No tengo certeza,3 Un poco en desacuerdo,4 No sé / No tengo certeza,7 Muy de acuerdo,3 Un poco en desacuerdo,2 Moderadamente en desacuerdo,7 Muy de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,1 Muy en desacuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,2 Moderadamente en desacuerdo,7 Muy de acuerdo,6,2,7,6,3,7,2,2,6,5,3,6,4,3,4,7,3,2,7,7,6,1,2,5,2,7,0,0,3.25,4.25,5,3.6666666666666665,4.5,6,4.5,4.423076923076923
xmgtt4u6dz,5 Un poco de acuerdo,4 No sé / No tengo certeza,3 Un poco en desacuerdo,4 No sé / No tengo certeza,4 No sé / No tengo certeza,3 Un poco en desacuerdo,5 Un poco de acuerdo,4 No sé / No tengo certeza,1 Muy en desacuerdo,5 Un poco de acuerdo,3 Un poco en desacuerdo,2 Moderadamente en desacuerdo,6 Moderadamente de acuerdo,7 Muy de acuerdo,3 Un poco en desacuerdo,4 No sé / No tengo certeza,7 Muy de acuerdo,7 Muy de acuerdo,7 Muy de acuerdo,4 No sé / No tengo certeza,2 Moderadamente en desacuerdo,2 Moderadamente en desacuerdo,3 Un poco en desacuerdo,3 Un poco en desacuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,5,4,3,4,4,3,5,4,1,5,3,2,6,7,3,4,7,7,7,4,2,2,5,3,3,6,0,0,3.5,3.5,4.5,4.666666666666667,4,4.333333333333333,5,4.1923076923076925
xpg1oybll7,7 Muy de acuerdo,4 No sé / No tengo certeza,1 Muy en desacuerdo,1 Muy en desacuerdo,5 Un poco de acuerdo,4 No sé / No tengo certeza,6 Moderadamente de acuerdo,1 Muy en desacuerdo,7 Muy de acuerdo,7 Muy de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,5 Un poco de acuerdo,1 Muy en desacuerdo,4 No sé / No tengo certeza,7 Muy de acuerdo,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,1 Muy en desacuerdo,7 Muy de acuerdo,7,4,1,1,5,4,6,1,7,7,7,6,3,3,6,7,6,5,5,1,4,7,6,5,1,7,0,0,5.25,6,4.75,4.333333333333333,4.25,2.6666666666666665,5,4.6923076923076925
xyt9zsqdgv,7 Muy de acuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,6 Moderadamente de acuerdo,4 No sé / No tengo certeza,2 Moderadamente en desacuerdo,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,1 Muy en desacuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,5 Un poco de acuerdo,2 Moderadamente en desacuerdo,7 Muy de acuerdo,3 Un poco en desacuerdo,4 No sé / No tengo certeza,4 No sé / No tengo certeza,7 Muy de acuerdo,1 Muy en desacuerdo,2 Moderadamente en desacuerdo,3 Un poco en desacuerdo,1 Muy en desacuerdo,7,5,7,6,6,5,6,4,2,2,5,1,6,5,7,5,2,7,3,4,4,7,7,2,3,1,0,0,6.25,4.75,3.25,6,3.25,5,4,4.576923076923077
y1hqhpozbj,1 Muy en desacuerdo,7 Muy de acuerdo,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,7 Muy de acuerdo,1 Muy en desacuerdo,1 Muy en desacuerdo,4 No sé / No tengo certeza,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,3 Un poco en desacuerdo,5 Un poco de acuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,1 Muy en desacuerdo,4 No sé / No tengo certeza,1 Muy en desacuerdo,4 No sé / No tengo certeza,5 Un poco de acuerdo,1,7,2,5,7,7,1,1,4,3,6,5,7,6,5,3,5,5,7,7,6,1,4,1,4,5,0,0,2,4.5,2.75,5.333333333333333,5.75,7,4.5,4.423076923076923
y6pb1xwr9o,7 Muy de acuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,2 Moderadamente en desacuerdo,7 Muy de acuerdo,4 No sé / No tengo certeza,1 Muy en desacuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,1 Muy en desacuerdo,1 Muy en desacuerdo,7 Muy de acuerdo,1 Muy en desacuerdo,7 Muy de acuerdo,7 Muy de acuerdo,2 Moderadamente en desacuerdo,1 Muy en desacuerdo,7 Muy de acuerdo,2 Moderadamente en desacuerdo,4 No sé / No tengo certeza,2 Moderadamente en desacuerdo,7 Muy de acuerdo,5 Un poco de acuerdo,7,3,6,3,7,6,2,7,4,1,7,6,1,1,7,1,7,7,2,1,7,2,4,2,7,5,0,0,5.75,3,4,5.666666666666667,5.5,2.6666666666666665,3.75,4.346153846153846
y7sdbrr5ce,5 Un poco de acuerdo,4 No sé / No tengo certeza,2 Moderadamente en desacuerdo,1 Muy en desacuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,4 No sé / No tengo certeza,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,5 Un poco de acuerdo,5 Un poco de acuerdo,2 Moderadamente en desacuerdo,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,7 Muy de acuerdo,2 Moderadamente en desacuerdo,7 Muy de acuerdo,2 Moderadamente en desacuerdo,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,4 No sé / No tengo certeza,1 Muy en desacuerdo,3 Un poco en desacuerdo,7 Muy de acuerdo,4 No sé / No tengo certeza,5,4,2,1,3,6,3,4,2,5,5,5,2,2,5,7,2,7,2,2,5,4,7,3,7,4,0,0,4.5,5,3,4.333333333333333,4.25,3.3333333333333335,3.5,4
ygjy0r3n2d,7 Muy de acuerdo,6 Moderadamente de acuerdo,7 Muy de acuerdo,5 Un poco de acuerdo,6 Moderadamente de acuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,7 Muy de acuerdo,1 Muy en desacuerdo,4 No sé / No tengo certeza,6 Moderadamente de acuerdo,6 Moderadamente de acuerdo,4 No sé / No tengo certeza,4 No sé / No tengo certeza,5 Un poco de acuerdo,7 Muy de acuerdo,1 Muy en desacuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,7 Muy de acuerdo,3 Un poco en desacuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,5 Un poco de acuerdo,7,6,7,5,6,7,6,3,7,1,4,6,6,4,4,5,7,1,7,6,7,3,5,6,3,5,0,0,4.25,5.75,5.25,3.3333333333333335,5.5,6.333333333333333,5.5,5.153846153846154
yk9l51x5a4,4 No sé / No tengo certeza,7 Muy de acuerdo,2 Moderadamente en desacuerdo,3 Un poco en desacuerdo,4 No sé / No tengo certeza,6 Moderadamente de acuerdo,5 Un poco de acuerdo,2 Moderadamente en desacuerdo,1 Muy en desacuerdo,4 No sé / No tengo certeza,2 Moderadamente en desacuerdo,6 Moderadamente de acuerdo,5 Un poco de acuerdo,3 Un poco en desacuerdo,2 Moderadamente en desacuerdo,1 Muy en desacuerdo,7 Muy de acuerdo,5 Un poco de acuerdo,2 Moderadamente en desacuerdo,2 Moderadamente en desacuerdo,7 Muy de acuerdo,5 Un poco de acuerdo,4 No sé / No tengo certeza,6 Moderadamente de acuerdo,5 Un poco de acuerdo,2 Moderadamente en desacuerdo,4,7,2,3,4,6,5,2,1,4,2,6,5,3,2,1,7,5,2,2,7,5,4,6,5,2,0,0,3.25,3.25,4.75,3.3333333333333335,4.25,4.333333333333333,4.25,3.923076923076923
z8wzbqn0pn,2 Moderadamente en desacuerdo,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,1 Muy en desacuerdo,5 Un poco de acuerdo,3 Un poco en desacuerdo,3 Un poco en desacuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,2 Moderadamente en desacuerdo,4 No sé / No tengo certeza,4 No sé / No tengo certeza,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,2 Moderadamente en desacuerdo,6 Moderadamente de acuerdo,2 Moderadamente en desacuerdo,5 Un poco de acuerdo,5 Un poco de acuerdo,3 Un poco en desacuerdo,6 Moderadamente de acuerdo,4 No sé / No tengo certeza,7 Muy de acuerdo,5 Un poco de acuerdo,5 Un poco de acuerdo,1 Muy en desacuerdo,2,2,5,1,5,3,3,3,6,2,4,4,3,6,2,6,2,5,5,3,6,4,1,5,5,1,0,0,2.75,3.75,3.5,3.3333333333333335,4.75,3,4,3.6153846153846154
zcp64btqg5,3 Un poco en desacuerdo,5 Un poco de acuerdo,3 Un poco en desacuerdo,2 Moderadamente en desacuerdo,6 Moderadamente de acuerdo,1 Muy en desacuerdo,5 Un poco de acuerdo,5 Un poco de acuerdo,3 Un poco en desacuerdo,1 Muy en desacuerdo,7 Muy de acuerdo,6 Moderadamente de acuerdo,7 Muy de acuerdo,7 Muy de acuerdo,3 Un poco en desacuerdo,1 Muy en desacuerdo,6 Moderadamente de acuerdo,3 Un poco en desacuerdo,3 Un poco en desacuerdo,4 No sé / No tengo certeza,7 Muy de acuerdo,6 Moderadamente de acuerdo,4 No sé / No tengo certeza,3 Un poco en desacuerdo,5 Un poco de acuerdo,5 Un poco de acuerdo,3,5,3,2,6,1,5,5,3,1,7,6,7,7,3,1,6,3,3,4,7,6,4,3,5,5,0,0,4.25,3.25,3.25,4,5,4,6,4.269230769230769
